Year,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
42019,43753622.18,43753622.18,43753622.18,43753622.18,46902520.49,46902520.49,46902520.49,46902520.49,46902520.49,50247578.18,50247578.18,50247578.18,50247578.18,50247578.18,53400056.66,53400056.66,53400056.66,53400056.66,53400056.66,55511300.45,55511300.45,55511300.45,55511300.45,55511300.45
42020,29027209.05,29027209.05,29027209.05,29027209.05,30464118.68,30464118.68,30464118.68,30464118.68,30464118.68,31974018.27,31974018.27,31974018.27,31974018.27,31974018.27,33501872.15,33501872.15,33501872.15,33501872.15,33501872.15,35101660.01,35101660.01,35101660.01,35101660.01,35101660.01
43001,23205255.24,23205255.24,23205255.24,23205255.24,24461149.75,24461149.75,24461149.75,24461149.75,24461149.75,25789315.26,25789315.26,25789315.26,25789315.26,25789315.26,27074810.97,27074810.97,27074810.97,27074810.97,27074810.97,28151768.64,28151768.64,28151768.64,28151768.64,28151768.64
43002,22224010.93,22224010.93,22224010.93,22224010.93,23205719.56,23205719.56,23205719.56,23205719.56,23205719.56,24225862.79,24225862.79,24225862.79,24225862.79,24225862.79,25263289.66,25263289.66,25263289.66,25263289.66,25263289.66,26357333.33,26357333.33,26357333.33,26357333.33,26357333.33
43003,28450145.45,28450145.45,28450145.45,28450145.45,30073217.3,30073217.3,30073217.3,30073217.3,30073217.3,31753377.75,31753377.75,31753377.75,31753377.75,31753377.75,33398744.42,33398744.42,33398744.42,33398744.42,33398744.42,34844216.8,34844216.8,34844216.8,34844216.8,34844216.8
43004,28897602.73,28897602.73,28897602.73,28897602.73,31093881.25,31093881.25,31093881.25,31093881.25,31093881.25,33415538.53,33415538.53,33415538.53,33415538.53,33415538.53,35570294.22,35570294.22,35570294.22,35570294.22,35570294.22,37100099.98,37100099.98,37100099.98,37100099.98,37100099.98
43005,10283607.2,10283607.2,10283607.2,10283607.2,11066473.16,11066473.16,11066473.16,11066473.16,11066473.16,11880114.83,11880114.83,11880114.83,11880114.83,11880114.83,12627030.07,12627030.07,12627030.07,12627030.07,12627030.07,13109954.07,13109954.07,13109954.07,13109954.07,13109954.07
43006,12085317.98,12085317.98,12085317.98,12085317.98,12665232.67,12665232.67,12665232.67,12665232.67,12665232.67,13278349.14,13278349.14,13278349.14,13278349.14,13278349.14,13847612.83,13847612.83,13847612.83,13847612.83,13847612.83,14283340.61,14283340.61,14283340.61,14283340.61,14283340.61
43007,24659490.37,24659490.37,24659490.37,24659490.37,25802858.42,25802858.42,25802858.42,25802858.42,25802858.42,26975996.6,26975996.6,26975996.6,26975996.6,26975996.6,28111925.87,28111925.87,28111925.87,28111925.87,28111925.87,29070098.08,29070098.08,29070098.08,29070098.08,29070098.08
43008,23490554.62,23490554.62,23490554.62,23490554.62,25461851.58,25461851.58,25461851.58,25461851.58,25461851.58,27537629.15,27537629.15,27537629.15,27537629.15,27537629.15,29414687.64,29414687.64,29414687.64,29414687.64,29414687.64,30507050.12,30507050.12,30507050.12,30507050.12,30507050.12
43009,20472402.36,20472402.36,20472402.36,20472402.36,21932334.69,21932334.69,21932334.69,21932334.69,21932334.69,23469996.2,23469996.2,23469996.2,23469996.2,23469996.2,24899224.03,24899224.03,24899224.03,24899224.03,24899224.03,25845384.89,25845384.89,25845384.89,25845384.89,25845384.89
43010,39480945.31,39480945.31,39480945.31,39480945.31,42953776.47,42953776.47,42953776.47,42953776.47,42953776.47,46688608.4,46688608.4,46688608.4,46688608.4,46688608.4,50122294.96,50122294.96,50122294.96,50122294.96,50122294.96,52341503.52,52341503.52,52341503.52,52341503.52,52341503.52
43011,21878736.49,21878736.49,21878736.49,21878736.49,23259484.35,23259484.35,23259484.35,23259484.35,23259484.35,24705541.25,24705541.25,24705541.25,24705541.25,24705541.25,26046928.96,26046928.96,26046928.96,26046928.96,26046928.96,26925937.98,26925937.98,26925937.98,26925937.98,26925937.98
43012,7134802.698,7134802.698,7134802.698,7134802.698,7684582.082,7684582.082,7684582.082,7684582.082,7684582.082,8274459.447,8274459.447,8274459.447,8274459.447,8274459.447,8830372.224,8830372.224,8830372.224,8830372.224,8830372.224,9193239.039,9193239.039,9193239.039,9193239.039,9193239.039
43013,9583326.439,9583326.439,9583326.439,9583326.439,10208110.6,10208110.6,10208110.6,10208110.6,10208110.6,10859434.25,10859434.25,10859434.25,10859434.25,10859434.25,11449962.3,11449962.3,11449962.3,11449962.3,11449962.3,11801924.44,11801924.44,11801924.44,11801924.44,11801924.44
43014,23669526.79,23669526.79,23669526.79,23669526.79,25471386.09,25471386.09,25471386.09,25471386.09,25471386.09,27392536.65,27392536.65,27392536.65,27392536.65,27392536.65,29135721.59,29135721.59,29135721.59,29135721.59,29135721.59,30087143.49,30087143.49,30087143.49,30087143.49,30087143.49
43015,22528932.69,22528932.69,22528932.69,22528932.69,24016539.77,24016539.77,24016539.77,24016539.77,24016539.77,25595387.53,25595387.53,25595387.53,25595387.53,25595387.53,27101929.53,27101929.53,27101929.53,27101929.53,27101929.53,28227324.73,28227324.73,28227324.73,28227324.73,28227324.73
43016,71312870.79,71312870.79,71312870.79,71312870.79,76760945.41,76760945.41,76760945.41,76760945.41,76760945.41,82581185.48,82581185.48,82581185.48,82581185.48,82581185.48,87886074.59,87886074.59,87886074.59,87886074.59,87886074.59,90512245.19,90512245.19,90512245.19,90512245.19,90512245.19
43017,15163669.55,15163669.55,15163669.55,15163669.55,16135561.67,16135561.67,16135561.67,16135561.67,16135561.67,17153415.93,17153415.93,17153415.93,17153415.93,17153415.93,18129083.83,18129083.83,18129083.83,18129083.83,18129083.83,18879614.28,18879614.28,18879614.28,18879614.28,18879614.28
43018,33037748.35,33037748.35,33037748.35,33037748.35,35143348.79,35143348.79,35143348.79,35143348.79,35143348.79,37359496.35,37359496.35,37359496.35,37359496.35,37359496.35,39421287.34,39421287.34,39421287.34,39421287.34,39421287.34,40885282.57,40885282.57,40885282.57,40885282.57,40885282.57
43019,12380373.42,12380373.42,12380373.42,12380373.42,12956653.46,12956653.46,12956653.46,12956653.46,12956653.46,13555773.63,13555773.63,13555773.63,13555773.63,13555773.63,14121992.89,14121992.89,14121992.89,14121992.89,14121992.89,14539518.29,14539518.29,14539518.29,14539518.29,14539518.29
43020,46819392.85,46819392.85,46819392.85,46819392.85,50164713.11,50164713.11,50164713.11,50164713.11,50164713.11,53715372.27,53715372.27,53715372.27,53715372.27,53715372.27,56925702.84,56925702.84,56925702.84,56925702.84,56925702.84,58798235.71,58798235.71,58798235.71,58798235.71,58798235.71
43021,39184051.15,39184051.15,39184051.15,39184051.15,42796124.09,42796124.09,42796124.09,42796124.09,42796124.09,46628502.05,46628502.05,46628502.05,46628502.05,46628502.05,50110011.08,50110011.08,50110011.08,50110011.08,50110011.08,52043064.18,52043064.18,52043064.18,52043064.18,52043064.18
43022,20561387.38,20561387.38,20561387.38,20561387.38,21746064.49,21746064.49,21746064.49,21746064.49,21746064.49,22975899.57,22975899.57,22975899.57,22975899.57,22975899.57,24122357.05,24122357.05,24122357.05,24122357.05,24122357.05,24926971.61,24926971.61,24926971.61,24926971.61,24926971.61
43023,24749969.43,24749969.43,24749969.43,24749969.43,27167279.7,27167279.7,27167279.7,27167279.7,27167279.7,29740569.22,29740569.22,29740569.22,29740569.22,29740569.22,32068473.56,32068473.56,32068473.56,32068473.56,32068473.56,33196966.18,33196966.18,33196966.18,33196966.18,33196966.18
43024,28229353.27,28229353.27,28229353.27,28229353.27,31219087.11,31219087.11,31219087.11,31219087.11,31219087.11,34384687.55,34384687.55,34384687.55,34384687.55,34384687.55,37260006.18,37260006.18,37260006.18,37260006.18,37260006.18,38825826.33,38825826.33,38825826.33,38825826.33,38825826.33
43025,16393689.36,16393689.36,16393689.36,16393689.36,17505841.65,17505841.65,17505841.65,17505841.65,17505841.65,18659000.19,18659000.19,18659000.19,18659000.19,18659000.19,19716351.44,19716351.44,19716351.44,19716351.44,19716351.44,20315737.9,20315737.9,20315737.9,20315737.9,20315737.9
43026,208131009.7,208131009.7,208131009.7,208131009.7,221512853.3,221512853.3,221512853.3,221512853.3,221512853.3,235769077.8,235769077.8,235769077.8,235769077.8,235769077.8,249338380.9,249338380.9,249338380.9,249338380.9,249338380.9,258398055,258398055,258398055,258398055,258398055
43027,58708845.86,58708845.86,58708845.86,58708845.86,61992835.51,61992835.51,61992835.51,61992835.51,61992835.51,65436947.83,65436947.83,65436947.83,65436947.83,65436947.83,69435850.71,69435850.71,69435850.71,69435850.71,69435850.71,75377047.12,75377047.12,75377047.12,75377047.12,75377047.12
43028,18303699.91,18303699.91,18303699.91,18303699.91,19378043.64,19378043.64,19378043.64,19378043.64,19378043.64,20475159.3,20475159.3,20475159.3,20475159.3,20475159.3,21597301.64,21597301.64,21597301.64,21597301.64,21597301.64,22780527.07,22780527.07,22780527.07,22780527.07,22780527.07
43029,36416787.29,36416787.29,36416787.29,36416787.29,38055657.41,38055657.41,38055657.41,38055657.41,38055657.41,39780465.27,39780465.27,39780465.27,39780465.27,39780465.27,41389597.33,41389597.33,41389597.33,41389597.33,41389597.33,42558032.15,42558032.15,42558032.15,42558032.15,42558032.15
43030,18565597.08,18565597.08,18565597.08,18565597.08,19453157.96,19453157.96,19453157.96,19453157.96,19453157.96,20375802.92,20375802.92,20375802.92,20375802.92,20375802.92,21239275.23,21239275.23,21239275.23,21239275.23,21239275.23,21842042.28,21842042.28,21842042.28,21842042.28,21842042.28
43031,16399616.47,16399616.47,16399616.47,16399616.47,17138501.09,17138501.09,17138501.09,17138501.09,17138501.09,17903209.95,17903209.95,17903209.95,17903209.95,17903209.95,18630398.81,18630398.81,18630398.81,18630398.81,18630398.81,19197967.36,19197967.36,19197967.36,19197967.36,19197967.36
43032,15271084.67,15271084.67,15271084.67,15271084.67,16009465.31,16009465.31,16009465.31,16009465.31,16009465.31,16772299.56,16772299.56,16772299.56,16772299.56,16772299.56,17553113.95,17553113.95,17553113.95,17553113.95,17553113.95,18386403.56,18386403.56,18386403.56,18386403.56,18386403.56
43033,47905838.32,47905838.32,47905838.32,47905838.32,50290122.39,50290122.39,50290122.39,50290122.39,50290122.39,52787672.51,52787672.51,52787672.51,52787672.51,52787672.51,55223949.62,55223949.62,55223949.62,55223949.62,55223949.62,57403469.44,57403469.44,57403469.44,57403469.44,57403469.44
43034,4090330.086,4090330.086,4090330.086,4090330.086,4238173.792,4238173.792,4238173.792,4238173.792,4238173.792,4394692.169,4394692.169,4394692.169,4394692.169,4394692.169,4542548.251,4542548.251,4542548.251,4542548.251,4542548.251,4667301.616,4667301.616,4667301.616,4667301.616,4667301.616
43035,19247920.1,19247920.1,19247920.1,19247920.1,20452311.84,20452311.84,20452311.84,20452311.84,20452311.84,21738031.76,21738031.76,21738031.76,21738031.76,21738031.76,23006963.55,23006963.55,23006963.55,23006963.55,23006963.55,24175493.84,24175493.84,24175493.84,24175493.84,24175493.84
50001,10180560.81,10180560.81,10180560.81,10180560.81,10607580.85,10607580.85,10607580.85,10607580.85,10607580.85,11075007.08,11075007.08,11075007.08,11075007.08,11075007.08,11536826.61,11536826.61,11536826.61,11536826.61,11536826.61,11953963.25,11953963.25,11953963.25,11953963.25,11953963.25
50002,11093886.57,11093886.57,11093886.57,11093886.57,11505425.44,11505425.44,11505425.44,11505425.44,11505425.44,11933521.8,11933521.8,11933521.8,11933521.8,11933521.8,12370362.11,12370362.11,12370362.11,12370362.11,12370362.11,12849795.79,12849795.79,12849795.79,12849795.79,12849795.79
50003,16639645.51,16639645.51,16639645.51,16639645.51,17512591.38,17512591.38,17512591.38,17512591.38,17512591.38,18436436.43,18436436.43,18436436.43,18436436.43,18436436.43,19364746.9,19364746.9,19364746.9,19364746.9,19364746.9,20196011.05,20196011.05,20196011.05,20196011.05,20196011.05
50004,76146276.71,76146276.71,76146276.71,76146276.71,80363310.22,80363310.22,80363310.22,80363310.22,80363310.22,85031965.18,85031965.18,85031965.18,85031965.18,85031965.18,89798589.93,89798589.93,89798589.93,89798589.93,89798589.93,94296326.99,94296326.99,94296326.99,94296326.99,94296326.99
50005,8942787.655,8942787.655,8942787.655,8942787.655,9824161.184,9824161.184,9824161.184,9824161.184,9824161.184,10808926.15,10808926.15,10808926.15,10808926.15,10808926.15,11833731.22,11833731.22,11833731.22,11833731.22,11833731.22,12806246.17,12806246.17,12806246.17,12806246.17,12806246.17
50006,10413742.51,10413742.51,10413742.51,10413742.51,11181411.69,11181411.69,11181411.69,11181411.69,11181411.69,12008693.23,12008693.23,12008693.23,12008693.23,12008693.23,12839607.06,12839607.06,12839607.06,12839607.06,12839607.06,13628523.33,13628523.33,13628523.33,13628523.33,13628523.33
50007,20339816.32,20339816.32,20339816.32,20339816.32,22538326.88,22538326.88,22538326.88,22538326.88,22538326.88,25000266.13,25000266.13,25000266.13,25000266.13,25000266.13,27476638.6,27476638.6,27476638.6,27476638.6,27476638.6,29542469.94,29542469.94,29542469.94,29542469.94,29542469.94
50008,10490433.66,10490433.66,10490433.66,10490433.66,11391506.76,11391506.76,11391506.76,11391506.76,11391506.76,12363924.85,12363924.85,12363924.85,12363924.85,12363924.85,13304267.3,13304267.3,13304267.3,13304267.3,13304267.3,14101340.33,14101340.33,14101340.33,14101340.33,14101340.33
50009,13166888.82,13166888.82,13166888.82,13166888.82,13780837.12,13780837.12,13780837.12,13780837.12,13780837.12,14413764.22,14413764.22,14413764.22,14413764.22,14413764.22,15040512.08,15040512.08,15040512.08,15040512.08,15040512.08,15629427.56,15629427.56,15629427.56,15629427.56,15629427.56
50010,47989229.47,47989229.47,47989229.47,47989229.47,52149655.86,52149655.86,52149655.86,52149655.86,52149655.86,56680034.08,56680034.08,56680034.08,56680034.08,56680034.08,61219554.78,61219554.78,61219554.78,61219554.78,61219554.78,65258011.53,65258011.53,65258011.53,65258011.53,65258011.53
50011,25555799.78,25555799.78,25555799.78,25555799.78,27228571.55,27228571.55,27228571.55,27228571.55,27228571.55,29045276.44,29045276.44,29045276.44,29045276.44,29045276.44,30934022.02,30934022.02,30934022.02,30934022.02,30934022.02,33062448.83,33062448.83,33062448.83,33062448.83,33062448.83
51001,14691897.97,14691897.97,14691897.97,14691897.97,15681161.88,15681161.88,15681161.88,15681161.88,15681161.88,16775122.72,16775122.72,16775122.72,16775122.72,16775122.72,18068855.8,18068855.8,18068855.8,18068855.8,18068855.8,20181148.56,20181148.56,20181148.56,20181148.56,20181148.56
51002,14037723.11,14037723.11,14037723.11,14037723.11,14394159.25,14394159.25,14394159.25,14394159.25,14394159.25,14774689.62,14774689.62,14774689.62,14774689.62,14774689.62,15112376.36,15112376.36,15112376.36,15112376.36,15112376.36,15294993.75,15294993.75,15294993.75,15294993.75,15294993.75
51003,19142722.64,19142722.64,19142722.64,19142722.64,19579854.64,19579854.64,19579854.64,19579854.64,19579854.64,20043541.08,20043541.08,20043541.08,20043541.08,20043541.08,20461998.4,20461998.4,20461998.4,20461998.4,20461998.4,20709340.9,20709340.9,20709340.9,20709340.9,20709340.9
51004,12565695.25,12565695.25,12565695.25,12565695.25,13949785.88,13949785.88,13949785.88,13949785.88,13949785.88,15460406.32,15460406.32,15460406.32,15460406.32,15460406.32,16990857.12,16990857.12,16990857.12,16990857.12,16990857.12,18401166.26,18401166.26,18401166.26,18401166.26,18401166.26
51005,11166514.63,11166514.63,11166514.63,11166514.63,11681684.23,11681684.23,11681684.23,11681684.23,11681684.23,12231882.54,12231882.54,12231882.54,12231882.54,12231882.54,12766557.58,12766557.58,12766557.58,12766557.58,12766557.58,13280165.24,13280165.24,13280165.24,13280165.24,13280165.24
51006,30996311.07,30996311.07,30996311.07,30996311.07,35437230.35,35437230.35,35437230.35,35437230.35,35437230.35,40381814.29,40381814.29,40381814.29,40381814.29,40381814.29,45480784.18,45480784.18,45480784.18,45480784.18,45480784.18,50304606.24,50304606.24,50304606.24,50304606.24,50304606.24
51007,26679580.47,26679580.47,26679580.47,26679580.47,27906328.42,27906328.42,27906328.42,27906328.42,27906328.42,29257454.77,29257454.77,29257454.77,29257454.77,29257454.77,30501867.7,30501867.7,30501867.7,30501867.7,30501867.7,31154328.31,31154328.31,31154328.31,31154328.31,31154328.31
51008,5340862.192,5340862.192,5340862.192,5340862.192,5540712.467,5540712.467,5540712.467,5540712.467,5540712.467,5756538.431,5756538.431,5756538.431,5756538.431,5756538.431,6006123.549,6006123.549,6006123.549,6006123.549,6006123.549,6390576.278,6390576.278,6390576.278,6390576.278,6390576.278
51009,13070098.2,13070098.2,13070098.2,13070098.2,13660088.15,13660088.15,13660088.15,13660088.15,13660088.15,14296841.53,14296841.53,14296841.53,14296841.53,14296841.53,14958367.93,14958367.93,14958367.93,14958367.93,14958367.93,15721343.88,15721343.88,15721343.88,15721343.88,15721343.88
51010,14155206.44,14155206.44,14155206.44,14155206.44,14700158.82,14700158.82,14700158.82,14700158.82,14700158.82,15285603.28,15285603.28,15285603.28,15285603.28,15285603.28,15912501.9,15912501.9,15912501.9,15912501.9,15912501.9,16707078.31,16707078.31,16707078.31,16707078.31,16707078.31
51011,7556209.714,7556209.714,7556209.714,7556209.714,8061004.306,8061004.306,8061004.306,8061004.306,8061004.306,8600124.984,8600124.984,8600124.984,8600124.984,8600124.984,9176101.431,9176101.431,9176101.431,9176101.431,9176101.431,9870957.106,9870957.106,9870957.106,9870957.106,9870957.106
51012,8665256.012,8665256.012,8665256.012,8665256.012,9138090.408,9138090.408,9138090.408,9138090.408,9138090.408,9664195.502,9664195.502,9664195.502,9664195.502,9664195.502,10186433.67,10186433.67,10186433.67,10186433.67,10186433.67,10749924.31,10749924.31,10749924.31,10749924.31,10749924.31
51013,12908004.35,12908004.35,12908004.35,12908004.35,14006837.38,14006837.38,14006837.38,14006837.38,14006837.38,15201922.63,15201922.63,15201922.63,15201922.63,15201922.63,16320260.23,16320260.23,16320260.23,16320260.23,16320260.23,17114814.04,17114814.04,17114814.04,17114814.04,17114814.04
51014,12656751.01,12656751.01,12656751.01,12656751.01,13273084.16,13273084.16,13273084.16,13273084.16,13273084.16,13932417.82,13932417.82,13932417.82,13932417.82,13932417.82,14604188.86,14604188.86,14604188.86,14604188.86,14604188.86,15327124.53,15327124.53,15327124.53,15327124.53,15327124.53
51015,3818059.329,3818059.329,3818059.329,3818059.329,3941899.898,3941899.898,3941899.898,3941899.898,3941899.898,4070036.176,4070036.176,4070036.176,4070036.176,4070036.176,4218984.325,4218984.325,4218984.325,4218984.325,4218984.325,4430593.929,4430593.929,4430593.929,4430593.929,4430593.929
51016,3117493.137,3117493.137,3117493.137,3117493.137,3276428.953,3276428.953,3276428.953,3276428.953,3276428.953,3443754.506,3443754.506,3443754.506,3443754.506,3443754.506,3620582.341,3620582.341,3620582.341,3620582.341,3620582.341,3842780.608,3842780.608,3842780.608,3842780.608,3842780.608
51017,62983127.62,62983127.62,62983127.62,62983127.62,66962608.85,66962608.85,66962608.85,66962608.85,66962608.85,71289950.59,71289950.59,71289950.59,71289950.59,71289950.59,75872583.21,75872583.21,75872583.21,75872583.21,75872583.21,81005801.02,81005801.02,81005801.02,81005801.02,81005801.02
51018,13435410.2,13435410.2,13435410.2,13435410.2,14138342.33,14138342.33,14138342.33,14138342.33,14138342.33,14886884.54,14886884.54,14886884.54,14886884.54,14886884.54,15661162.27,15661162.27,15661162.27,15661162.27,15661162.27,16532297.51,16532297.51,16532297.51,16532297.51,16532297.51
51019,9291967.463,9291967.463,9291967.463,9291967.463,10775349.35,10775349.35,10775349.35,10775349.35,10775349.35,12467976.46,12467976.46,12467976.46,12467976.46,12467976.46,14215166.42,14215166.42,14215166.42,14215166.42,14215166.42,15740649.95,15740649.95,15740649.95,15740649.95,15740649.95
51020,8410769.812,8410769.812,8410769.812,8410769.812,8786483.373,8786483.373,8786483.373,8786483.373,8786483.373,9188982.859,9188982.859,9188982.859,9188982.859,9188982.859,9597202.396,9597202.396,9597202.396,9597202.396,9597202.396,10029806.04,10029806.04,10029806.04,10029806.04,10029806.04
51021,24722730.38,24722730.38,24722730.38,24722730.38,27528837.52,27528837.52,27528837.52,27528837.52,27528837.52,30623373.15,30623373.15,30623373.15,30623373.15,30623373.15,33759341.23,33759341.23,33759341.23,33759341.23,33759341.23,36197619.09,36197619.09,36197619.09,36197619.09,36197619.09
51022,3947128.157,3947128.157,3947128.157,3947128.157,4517680.447,4517680.447,4517680.447,4517680.447,4517680.447,5149994.38,5149994.38,5149994.38,5149994.38,5149994.38,5761773.192,5761773.192,5761773.192,5761773.192,5761773.192,6083519.949,6083519.949,6083519.949,6083519.949,6083519.949
52001,9369492.024,9369492.024,9369492.024,9369492.024,9788976.298,9788976.298,9788976.298,9788976.298,9788976.298,10219864.74,10219864.74,10219864.74,10219864.74,10219864.74,10644883.11,10644883.11,10644883.11,10644883.11,10644883.11,11037185,11037185,11037185,11037185,11037185
52002,10344345.72,10344345.72,10344345.72,10344345.72,11040513.04,11040513.04,11040513.04,11040513.04,11040513.04,11772049.98,11772049.98,11772049.98,11772049.98,11772049.98,12478311,12478311,12478311,12478311,12478311,13054054.85,13054054.85,13054054.85,13054054.85,13054054.85
52003,7282349.659,7282349.659,7282349.659,7282349.659,7606027.184,7606027.184,7606027.184,7606027.184,7606027.184,7942167.439,7942167.439,7942167.439,7942167.439,7942167.439,8293230.478,8293230.478,8293230.478,8293230.478,8293230.478,8699854.757,8699854.757,8699854.757,8699854.757,8699854.757
52004,25435577.99,25435577.99,25435577.99,25435577.99,26499446.89,26499446.89,26499446.89,26499446.89,26499446.89,27614671.71,27614671.71,27614671.71,27614671.71,27614671.71,28737540.38,28737540.38,28737540.38,28737540.38,28737540.38,29894096.54,29894096.54,29894096.54,29894096.54,29894096.54
52005,6754992.149,6754992.149,6754992.149,6754992.149,7030890.525,7030890.525,7030890.525,7030890.525,7030890.525,7334212.22,7334212.22,7334212.22,7334212.22,7334212.22,7626244.275,7626244.275,7626244.275,7626244.275,7626244.275,7871209.212,7871209.212,7871209.212,7871209.212,7871209.212
52006,21320234.02,21320234.02,21320234.02,21320234.02,23075653.11,23075653.11,23075653.11,23075653.11,23075653.11,24964678.35,24964678.35,24964678.35,24964678.35,24964678.35,26830219.81,26830219.81,26830219.81,26830219.81,26830219.81,28369631.72,28369631.72,28369631.72,28369631.72,28369631.72
52007,45903289.72,45903289.72,45903289.72,45903289.72,49677215.58,49677215.58,49677215.58,49677215.58,49677215.58,53790148.72,53790148.72,53790148.72,53790148.72,53790148.72,57990707.5,57990707.5,57990707.5,57990707.5,57990707.5,61745999.56,61745999.56,61745999.56,61745999.56,61745999.56
52008,8433529.098,8433529.098,8433529.098,8433529.098,8750220.008,8750220.008,8750220.008,8750220.008,8750220.008,9077398.702,9077398.702,9077398.702,9077398.702,9077398.702,9416370.451,9416370.451,9416370.451,9416370.451,9416370.451,9818471.749,9818471.749,9818471.749,9818471.749,9818471.749
52009,11795043.38,11795043.38,11795043.38,11795043.38,12806275.92,12806275.92,12806275.92,12806275.92,12806275.92,13884333.93,13884333.93,13884333.93,13884333.93,13884333.93,14913880.57,14913880.57,14913880.57,14913880.57,14913880.57,15660842.35,15660842.35,15660842.35,15660842.35,15660842.35
52010,150730537.4,150730537.4,150730537.4,150730537.4,165503572.4,165503572.4,165503572.4,165503572.4,165503572.4,181773717.2,181773717.2,181773717.2,181773717.2,181773717.2,197852779.2,197852779.2,197852779.2,197852779.2,197852779.2,209348641.9,209348641.9,209348641.9,209348641.9,209348641.9
52011,11829376.23,11829376.23,11829376.23,11829376.23,12072129.67,12072129.67,12072129.67,12072129.67,12072129.67,12323918.36,12323918.36,12323918.36,12323918.36,12323918.36,12559019.18,12559019.18,12559019.18,12559019.18,12559019.18,12730657.13,12730657.13,12730657.13,12730657.13,12730657.13
52012,81231023.14,81231023.14,81231023.14,81231023.14,87124623.4,87124623.4,87124623.4,87124623.4,87124623.4,93347152.91,93347152.91,93347152.91,93347152.91,93347152.91,99765952.08,99765952.08,99765952.08,99765952.08,99765952.08,106587253.7,106587253.7,106587253.7,106587253.7,106587253.7
52013,48944162.64,48944162.64,48944162.64,48944162.64,53798823.21,53798823.21,53798823.21,53798823.21,53798823.21,59163643.85,59163643.85,59163643.85,59163643.85,59163643.85,64346035.98,64346035.98,64346035.98,64346035.98,64346035.98,68249339.44,68249339.44,68249339.44,68249339.44,68249339.44
52014,15772861.85,15772861.85,15772861.85,15772861.85,17199291.31,17199291.31,17199291.31,17199291.31,17199291.31,18716672,18716672,18716672,18716672,18716672,20201170.86,20201170.86,20201170.86,20201170.86,20201170.86,21341985.44,21341985.44,21341985.44,21341985.44,21341985.44
52015,41504932.71,41504932.71,41504932.71,41504932.71,44675101.55,44675101.55,44675101.55,44675101.55,44675101.55,48093306.36,48093306.36,48093306.36,48093306.36,48093306.36,51527316.05,51527316.05,51527316.05,51527316.05,51527316.05,54789811.83,54789811.83,54789811.83,54789811.83,54789811.83
52016,13268902.17,13268902.17,13268902.17,13268902.17,14255472.44,14255472.44,14255472.44,14255472.44,14255472.44,15335825.36,15335825.36,15335825.36,15335825.36,15335825.36,16410090.29,16410090.29,16410090.29,16410090.29,16410090.29,17377827.21,17377827.21,17377827.21,17377827.21,17377827.21
52017,18412744.64,18412744.64,18412744.64,18412744.64,20165527.49,20165527.49,20165527.49,20165527.49,20165527.49,22026195.88,22026195.88,22026195.88,22026195.88,22026195.88,23851858.14,23851858.14,23851858.14,23851858.14,23851858.14,25321033.94,25321033.94,25321033.94,25321033.94,25321033.94
52018,12879158.57,12879158.57,12879158.57,12879158.57,13897113.53,13897113.53,13897113.53,13897113.53,13897113.53,15006844.87,15006844.87,15006844.87,15006844.87,15006844.87,16094326.27,16094326.27,16094326.27,16094326.27,16094326.27,16953660.65,16953660.65,16953660.65,16953660.65,16953660.65
53001,129549258.1,129549258.1,129549258.1,129549258.1,137898905,137898905,137898905,137898905,137898905,146828966.7,146828966.7,146828966.7,146828966.7,146828966.7,155400742,155400742,155400742,155400742,155400742,161472020.9,161472020.9,161472020.9,161472020.9,161472020.9
